,update,total_updates,T,FPS,window,mean,median,min,max
0,0,280,2048,117,23,-1.3504478695652173,-1.23266,-3.753246,-0.043172
1,1,280,4096,115,48,-1.3946573958333335,-1.2116655,-4.087956,-0.043172
2,2,280,6144,113,50,-1.3269691000000001,-1.162283,-4.087956,-0.046323
3,3,280,8192,113,50,-1.38130916,-1.1819285000000002,-3.345162,-0.046323
4,4,280,10240,115,50,-0.8948061199999999,-1.067161,-3.345162,9.401669
5,5,280,12288,116,50,-0.9971510599999999,-1.132437,-4.109158,9.401669
6,6,280,14336,117,50,1.5721939200000004,-1.066106,-4.109158,100.688908
7,7,280,16384,119,50,4.03667088,-1.0651695,-2.041431,111.330381
8,8,280,18432,120,50,8.26793876,-0.719786,-2.350513,111.330381
9,9,280,20480,121,50,16.04442676,-0.7857625,-2.350513,111.330381
10,10,280,22528,122,50,25.95698218,-0.6580604999999999,-2.350513,102.31511
11,11,280,24576,122,50,27.809097640000005,-0.7163425,-1.722573,102.31511
12,12,280,26624,123,50,32.42413436,-0.32922850000000004,-1.715329,111.266056
13,13,280,28672,123,50,20.29249342,-0.346339,-1.961079,111.266056
14,14,280,30720,124,50,20.025894479999998,-0.4945355,-1.961079,111.656794
15,15,280,32768,124,50,17.83131688,-0.4721955,-1.961079,111.656794
16,16,280,34816,124,50,20.393228219999997,-0.38358,-1.677987,111.656794
17,17,280,36864,125,50,16.19806762,-0.690318,-1.677987,102.232238
18,18,280,38912,125,50,17.75471626,-0.7681315,-1.780752,102.209404
19,19,280,40960,125,50,19.59705478,-0.797412,-1.780752,102.209404
20,20,280,43008,125,50,19.70078328,-0.703993,-2.111079,101.949578
21,21,280,45056,125,50,24.099877040000003,-0.7285204999999999,-2.111079,111.223045
22,22,280,47104,125,50,26.13795572,-0.7042435,-1.87825,111.223045
23,23,280,49152,125,50,22.3113541,-0.626567,-1.87825,111.223045
24,24,280,51200,125,50,14.52212716,-0.688299,-1.903461,110.853054
25,25,280,53248,125,50,16.38048364,-0.5946925000000001,-1.903461,102.160995
26,26,280,55296,125,50,26.83041822,-0.3692925,-1.743403,111.734067
27,27,280,57344,126,50,32.862994240000006,-0.22252850000000002,-1.743403,111.734067
28,28,280,59392,126,50,45.04694339999999,0.5647415,-1.787339,111.279416
29,29,280,61440,126,50,43.0273545,0.2126325,-1.787339,111.279416
30,30,280,63488,126,50,47.245265200000006,4.7253685,-1.771711,111.251163
31,31,280,65536,126,50,32.14644888,-0.5445135,-1.791777,111.251163
32,32,280,67584,126,50,28.08676504,-0.7686085,-1.995569,111.473247
33,33,280,69632,126,50,22.595664160000002,-0.6569765000000001,-1.995569,111.473247
34,34,280,71680,126,50,26.795920820000003,-0.5157565,-1.995569,111.473247
